batch_id,drug_id,manufacturer,manufacture_date,shelf_life_months,current_stock_days,units_in_stock,turnover_rate,avg_regional_demand,storage_temp_variability,last_movement_days_ago,will_expire_soon,formulation,drug_type
BATCH_007276,DRUG_250,Manufacturer_20,12-08-2022,10,-664,490,463.12,76.08,4.48,142,0,capsule,antifungal
BATCH_007277,DRUG_408,Manufacturer_39,02-02-2023,15,-338,497,19.78,392.23,4.49,156,1,injection,antibiotic
BATCH_007278,DRUG_118,Manufacturer_35,15-04-2023,21,-83,472,281.98,391.59,2.54,30,0,ointment,antihistamine
BATCH_007279,DRUG_490,Manufacturer_8,21-12-2023,36,623,494,192.7,291.57,1.65,70,0,ointment,antacid
BATCH_007280,DRUG_73,Manufacturer_50,03-04-2023,30,179,512,235.92,411.76,3.23,54,0,ointment,antibiotic
BATCH_007281,DRUG_282,Manufacturer_49,08-08-2022,17,-455,527,272.92,521.85,1.33,91,0,tablet,antihistamine
BATCH_007282,DRUG_404,Manufacturer_43,24-02-2024,30,506,537,272.03,466.89,4.06,123,0,capsule,antihistamine
BATCH_007283,DRUG_448,Manufacturer_34,17-10-2023,35,528,544,109.78,310.39,3.7,170,0,tablet,antifungal
BATCH_007284,DRUG_360,Manufacturer_19,30-10-2022,19,-311,512,343.05,194.26,4.08,109,0,syrup,antifungal
BATCH_007285,DRUG_10,Manufacturer_7,10-10-2023,27,277,513,19.38,312.81,2.45,103,0,capsule,antihistamine
BATCH_007286,DRUG_211,Manufacturer_31,23-06-2023,16,-166,537,20.38,570.28,3.01,24,1,injection,antifungal
BATCH_007287,DRUG_323,Manufacturer_18,02-05-2022,33,-66,538,244.46,500.99,0.96,119,0,ointment,antihistamine
BATCH_007288,DRUG_152,Manufacturer_40,17-02-2025,35,1017,544,275.53,64.87,3.59,49,0,syrup,antibiotic
BATCH_007289,DRUG_5,Manufacturer_14,11-03-2025,24,704,479,144.7,480.63,2.69,37,0,capsule,painkiller
BATCH_007290,DRUG_195,Manufacturer_39,12-04-2024,11,-25,475,280.32,143.81,2.79,59,0,tablet,antifungal
BATCH_007291,DRUG_442,Manufacturer_36,05-10-2022,15,-458,486,262.89,364.11,4.31,84,0,ointment,supplement
BATCH_007292,DRUG_283,Manufacturer_17,06-01-2024,25,305,502,181.12,493.58,3.98,179,0,tablet,supplement
BATCH_007293,DRUG_464,Manufacturer_37,17-04-2022,8,-842,539,329.37,358.71,2.91,83,0,capsule,supplement
BATCH_007294,DRUG_113,Manufacturer_44,13-09-2024,27,616,525,479.39,272.12,2.1,75,0,capsule,painkiller
BATCH_007295,DRUG_271,Manufacturer_9,17-12-2022,20,-233,515,250.49,226.7,2.51,172,0,syrup,antihistamine
BATCH_007296,DRUG_163,Manufacturer_20,08-12-2022,16,-363,478,395.16,217.81,2.08,99,0,injection,antihistamine
BATCH_007297,DRUG_460,Manufacturer_45,24-07-2022,27,-166,488,131.32,510.59,1.18,111,1,tablet,antacid
BATCH_007298,DRUG_105,Manufacturer_28,27-03-2023,7,-528,504,383.36,503.78,3.41,18,0,syrup,supplement
BATCH_007299,DRUG_181,Manufacturer_50,27-06-2023,30,264,442,327.96,502.86,3.61,132,0,ointment,supplement
BATCH_007300,DRUG_44,Manufacturer_20,07-06-2022,29,-152,530,323.45,205.5,4.87,169,0,injection,antihistamine
BATCH_007301,DRUG_282,Manufacturer_41,14-03-2025,11,311,503,447.59,489.4,2.55,121,0,syrup,supplement
BATCH_007302,DRUG_175,Manufacturer_36,22-08-2023,22,76,512,124.34,70.15,4.99,92,0,tablet,antihistamine
BATCH_007303,DRUG_162,Manufacturer_27,02-05-2023,33,299,520,190.54,163.55,1.34,100,0,capsule,antihistamine
BATCH_007304,DRUG_471,Manufacturer_8,10-12-2022,23,-148,547,50.7,332.98,3.45,29,1,ointment,antifungal
BATCH_007305,DRUG_351,Manufacturer_32,29-12-2023,36,631,498,365.8,273.71,4.98,64,0,tablet,antihistamine
BATCH_007306,DRUG_434,Manufacturer_1,12-05-2022,9,-787,499,423.49,111.54,3.38,75,0,injection,antibiotic
BATCH_007307,DRUG_340,Manufacturer_17,17-09-2022,28,-80,481,208.86,72.95,2.54,4,0,injection,antibiotic
BATCH_007308,DRUG_140,Manufacturer_9,12-09-2022,14,-511,463,184.85,386.14,2.82,37,1,capsule,antibiotic
BATCH_007309,DRUG_471,Manufacturer_20,16-09-2024,15,254,489,332.74,222.41,4.3,138,0,capsule,antibiotic
BATCH_007310,DRUG_132,Manufacturer_45,05-06-2022,26,-245,468,47.04,58.78,4.73,83,1,ointment,painkiller
BATCH_007311,DRUG_87,Manufacturer_32,10-01-2025,31,857,494,153.98,286.99,2.54,28,0,ointment,antacid
BATCH_007312,DRUG_176,Manufacturer_2,10-08-2024,7,-26,479,189.44,218.72,3.98,13,1,capsule,antacid
BATCH_007313,DRUG_183,Manufacturer_32,27-03-2024,36,720,511,264.11,367.13,4.7,73,0,capsule,antihistamine
BATCH_007314,DRUG_368,Manufacturer_45,01-11-2023,34,512,524,243.52,561.4,1.77,90,0,injection,supplement
BATCH_007315,DRUG_129,Manufacturer_9,18-10-2024,16,317,456,112.25,219.33,2.72,107,0,capsule,antibiotic
BATCH_007316,DRUG_246,Manufacturer_30,22-06-2023,16,-167,506,274.99,598.43,4.98,9,0,syrup,antacid
BATCH_007317,DRUG_89,Manufacturer_20,08-03-2023,16,-273,490,463.68,97.32,2.09,38,0,tablet,antacid
BATCH_007318,DRUG_66,Manufacturer_38,07-11-2022,6,-699,503,23.27,98.55,3.29,59,1,capsule,antibiotic
BATCH_007319,DRUG_158,Manufacturer_1,14-08-2023,31,342,512,343.35,442.13,3.46,95,0,ointment,painkiller
BATCH_007320,DRUG_387,Manufacturer_5,21-07-2023,19,-47,461,316.11,461.75,1.19,150,0,syrup,painkiller
BATCH_007321,DRUG_378,Manufacturer_35,07-07-2024,34,761,503,462.97,282.58,4.13,96,0,ointment,antacid
BATCH_007322,DRUG_149,Manufacturer_36,08-02-2023,35,277,507,326.22,207.33,2.36,149,0,syrup,painkiller
BATCH_007323,DRUG_473,Manufacturer_1,18-03-2024,6,-202,517,316.17,486.7,2.75,116,0,capsule,antifungal
BATCH_007324,DRUG_340,Manufacturer_14,23-07-2022,26,-197,532,387.2,575.93,3.39,86,0,tablet,antibiotic
BATCH_007325,DRUG_433,Manufacturer_9,07-07-2023,35,426,524,141.22,594.45,2.35,150,0,ointment,antacid
BATCH_007326,DRUG_116,Manufacturer_30,01-12-2024,28,726,478,301.91,398.95,1.96,21,0,syrup,antibiotic
BATCH_007327,DRUG_214,Manufacturer_24,16-10-2022,30,10,463,264.52,457.06,2.96,18,0,injection,painkiller
BATCH_007328,DRUG_469,Manufacturer_4,21-02-2024,14,16,505,224.85,502.24,2.06,21,0,capsule,antibiotic
BATCH_007329,DRUG_446,Manufacturer_50,08-07-2023,29,244,526,48.95,489.38,2.45,126,0,tablet,painkiller
BATCH_007330,DRUG_481,Manufacturer_14,09-11-2024,6,34,466,153.39,596.37,0.99,128,1,capsule,painkiller
BATCH_007331,DRUG_372,Manufacturer_25,08-02-2024,26,368,515,147.19,495.74,4.3,161,0,injection,antibiotic
BATCH_007332,DRUG_294,Manufacturer_4,12-07-2024,27,553,515,364.88,414.41,2.35,123,0,tablet,painkiller
BATCH_007333,DRUG_253,Manufacturer_25,17-04-2023,27,101,488,461.12,256.92,0.87,25,0,injection,antifungal
BATCH_007334,DRUG_143,Manufacturer_10,06-08-2023,9,-336,534,123.09,378.89,4.06,3,1,capsule,antihistamine
BATCH_007335,DRUG_250,Manufacturer_35,24-08-2024,6,-43,492,46.57,534.2,0.59,175,1,syrup,antibiotic
BATCH_007336,DRUG_366,Manufacturer_7,30-11-2023,24,237,490,499.98,218.01,3.2,44,0,capsule,antihistamine
BATCH_007337,DRUG_436,Manufacturer_42,14-03-2025,15,433,492,348.69,66.86,3.66,11,0,capsule,antibiotic
BATCH_007338,DRUG_463,Manufacturer_13,16-03-2024,36,709,530,444.37,229.95,1.36,91,0,capsule,painkiller
BATCH_007339,DRUG_302,Manufacturer_4,08-05-2024,20,275,480,80.5,578.13,1.09,36,0,ointment,painkiller
BATCH_007340,DRUG_25,Manufacturer_50,28-02-2023,25,-7,466,402.38,486.74,1.01,130,0,injection,antacid
BATCH_007341,DRUG_277,Manufacturer_43,21-08-2023,9,-321,496,408.53,152.93,4.97,155,0,injection,antifungal
BATCH_007342,DRUG_472,Manufacturer_36,03-01-2023,34,210,513,84.23,56.6,3.9,129,0,injection,antacid
BATCH_007343,DRUG_377,Manufacturer_14,24-05-2023,25,78,542,89.09,418.02,1.91,45,0,ointment,antihistamine
BATCH_007344,DRUG_378,Manufacturer_18,28-03-2025,19,569,485,154.77,368.45,2.01,110,0,syrup,painkiller
BATCH_007345,DRUG_389,Manufacturer_8,08-06-2022,10,-729,508,116.23,95.64,3.42,171,1,capsule,antacid
BATCH_007346,DRUG_70,Manufacturer_32,01-10-2024,34,847,505,487.95,581.3,2.56,145,0,syrup,painkiller
BATCH_007347,DRUG_113,Manufacturer_27,12-09-2022,20,-329,474,187.84,389.79,1.72,36,1,ointment,antibiotic
BATCH_007348,DRUG_363,Manufacturer_42,29-09-2024,20,419,557,383.04,408.34,0.76,53,0,injection,antacid
BATCH_007349,DRUG_112,Manufacturer_37,21-03-2024,32,593,512,404.47,519.48,4.03,24,0,capsule,antihistamine
BATCH_007350,DRUG_364,Manufacturer_23,03-08-2024,30,667,512,199.11,235.38,4.5,126,0,tablet,antacid
BATCH_007351,DRUG_303,Manufacturer_7,04-02-2025,21,578,512,344.47,357.04,1.43,104,0,tablet,painkiller
BATCH_007352,DRUG_471,Manufacturer_12,12-06-2022,21,-390,468,62.82,366.9,0.79,82,1,syrup,supplement
BATCH_007353,DRUG_452,Manufacturer_25,06-05-2023,9,-428,504,204.51,582.05,1.03,152,0,injection,supplement
BATCH_007354,DRUG_91,Manufacturer_3,10-11-2023,30,400,474,483.98,122.32,2.36,179,0,tablet,antifungal
BATCH_007355,DRUG_18,Manufacturer_26,31-05-2023,14,-250,531,92.58,467.4,1.85,142,1,syrup,painkiller
BATCH_007356,DRUG_149,Manufacturer_4,24-08-2023,6,-409,483,199,366.33,0.83,45,1,ointment,antibiotic
BATCH_007357,DRUG_476,Manufacturer_42,30-11-2024,10,177,476,397.36,514.96,2.55,55,0,syrup,antacid
BATCH_007358,DRUG_227,Manufacturer_36,04-11-2023,14,-93,468,336.06,507.57,1.42,113,0,syrup,supplement
BATCH_007359,DRUG_214,Manufacturer_15,03-10-2022,25,-155,467,319.44,56.62,0.8,25,0,syrup,antibiotic
BATCH_007360,DRUG_360,Manufacturer_32,28-02-2025,10,267,482,428.1,191.05,3.46,109,0,capsule,painkiller
BATCH_007361,DRUG_151,Manufacturer_29,26-01-2025,9,203,530,24.26,149.45,3.08,147,0,syrup,antibiotic
BATCH_007362,DRUG_192,Manufacturer_10,18-12-2023,34,559,503,387.87,303.94,4.22,152,0,syrup,painkiller
BATCH_007363,DRUG_451,Manufacturer_21,25-06-2022,21,-377,484,442.45,547.91,1.86,20,0,capsule,antifungal
BATCH_007364,DRUG_40,Manufacturer_16,29-03-2024,7,-160,494,17.93,52.75,1.11,161,1,capsule,antacid
BATCH_007365,DRUG_242,Manufacturer_47,15-12-2022,31,100,485,283.89,318.51,2.12,101,0,ointment,antibiotic
BATCH_007366,DRUG_138,Manufacturer_19,14-06-2023,21,-23,478,180.81,536.64,4,104,1,injection,antacid
BATCH_007367,DRUG_345,Manufacturer_29,08-11-2023,23,185,493,34.87,559.42,1.59,24,0,tablet,antibiotic
BATCH_007368,DRUG_180,Manufacturer_18,05-05-2022,7,-854,510,214.7,411.51,1.65,156,0,tablet,painkiller
BATCH_007369,DRUG_497,Manufacturer_44,11-02-2024,21,219,488,325.57,506.36,1.16,31,0,syrup,painkiller
BATCH_007370,DRUG_200,Manufacturer_16,31-12-2022,34,207,525,460.32,228.24,4.94,110,0,ointment,antibiotic
BATCH_007371,DRUG_203,Manufacturer_1,19-02-2025,6,136,492,314.06,207.28,4.85,128,0,syrup,antifungal
BATCH_007372,DRUG_61,Manufacturer_48,02-07-2022,21,-370,472,429.8,77.02,3.46,162,0,tablet,painkiller
BATCH_007373,DRUG_192,Manufacturer_2,18-11-2024,8,104,471,69.57,326.76,1.47,15,0,capsule,antihistamine
BATCH_007374,DRUG_5,Manufacturer_15,30-05-2022,20,-434,542,113.16,300.71,3.95,31,1,injection,antihistamine
BATCH_007375,DRUG_378,Manufacturer_39,17-02-2024,35,651,496,485.44,254.55,3.13,132,0,ointment,antacid
BATCH_007376,DRUG_237,Manufacturer_28,24-03-2025,16,474,519,444.83,112.33,3.87,9,0,capsule,antihistamine
BATCH_007377,DRUG_181,Manufacturer_1,21-11-2024,15,320,513,125.26,176.92,4.37,106,0,injection,antihistamine
BATCH_007378,DRUG_311,Manufacturer_5,11-02-2025,22,615,535,314.28,162.02,1.93,71,0,ointment,antifungal
BATCH_007379,DRUG_37,Manufacturer_42,11-06-2023,9,-392,501,187.69,569.18,4.61,78,1,ointment,antifungal
BATCH_007380,DRUG_56,Manufacturer_22,16-06-2022,22,-356,501,239.61,581.55,4.54,19,0,tablet,supplement
BATCH_007381,DRUG_443,Manufacturer_36,18-04-2022,9,-811,488,431.83,51.88,2.96,88,0,capsule,supplement
BATCH_007382,DRUG_237,Manufacturer_46,02-08-2024,24,483,496,370.5,143.8,3.58,139,0,ointment,antifungal
BATCH_007383,DRUG_358,Manufacturer_13,26-11-2022,30,51,469,126.84,538.83,2.35,89,1,ointment,supplement
BATCH_007384,DRUG_349,Manufacturer_1,23-12-2022,6,-653,533,164.84,71.09,3.45,153,1,injection,antifungal
BATCH_007385,DRUG_197,Manufacturer_16,26-08-2024,19,355,481,151.96,568.9,2.97,73,0,tablet,supplement
BATCH_007386,DRUG_73,Manufacturer_41,31-10-2023,29,359,513,392.52,259.04,1.95,60,0,syrup,painkiller
BATCH_007387,DRUG_59,Manufacturer_22,17-05-2023,16,-203,494,250.14,346.28,1.95,142,0,tablet,antifungal
BATCH_007388,DRUG_240,Manufacturer_32,24-07-2024,30,657,505,475.85,470.1,3.43,4,0,syrup,antacid
BATCH_007389,DRUG_2,Manufacturer_16,28-08-2024,33,783,504,410.18,184.15,4.8,159,0,capsule,antacid
BATCH_007390,DRUG_449,Manufacturer_15,30-09-2024,12,177,488,113.49,105.37,1.41,95,0,capsule,antifungal
BATCH_007391,DRUG_360,Manufacturer_46,21-07-2024,22,410,520,395.11,495.47,2.27,149,0,ointment,antihistamine
BATCH_007392,DRUG_188,Manufacturer_42,17-05-2023,9,-417,485,257.98,591.54,4.13,21,0,capsule,antacid
BATCH_007393,DRUG_307,Manufacturer_12,03-05-2024,15,118,499,134.32,412.33,1.05,11,0,ointment,antihistamine
BATCH_007394,DRUG_30,Manufacturer_1,29-06-2022,22,-343,508,188.03,503.87,4.97,63,1,tablet,antacid
BATCH_007395,DRUG_267,Manufacturer_17,30-03-2024,9,-99,459,486.34,567.72,3.55,74,0,capsule,antibiotic
BATCH_007396,DRUG_476,Manufacturer_41,19-09-2024,36,896,501,247.14,175.72,4.6,87,0,tablet,antibiotic
BATCH_007397,DRUG_108,Manufacturer_50,13-10-2022,24,-176,506,362.61,242.72,4.27,108,0,tablet,antifungal
BATCH_007398,DRUG_332,Manufacturer_28,02-08-2024,23,453,482,243.77,170.46,4,15,0,capsule,antacid
BATCH_007399,DRUG_423,Manufacturer_7,24-04-2023,22,-44,463,192.06,83.98,0.65,50,1,tablet,painkiller
BATCH_007400,DRUG_90,Manufacturer_9,06-10-2023,11,-214,516,400.25,452.75,2.33,31,0,capsule,antihistamine
BATCH_007401,DRUG_205,Manufacturer_22,12-02-2024,33,585,500,425.68,130.11,1.41,114,0,capsule,antacid
BATCH_007402,DRUG_379,Manufacturer_26,15-12-2022,12,-478,500,45.23,100.99,4.42,125,1,capsule,antifungal
BATCH_007403,DRUG_456,Manufacturer_12,16-03-2025,11,313,508,146.7,246.7,3.56,130,0,syrup,antihistamine
BATCH_007404,DRUG_447,Manufacturer_7,18-03-2023,30,163,509,258.86,83.31,0.98,114,0,tablet,supplement
BATCH_007405,DRUG_448,Manufacturer_46,21-12-2022,17,-320,504,165.08,148.76,2.12,140,1,injection,antifungal
BATCH_007406,DRUG_445,Manufacturer_47,14-08-2023,14,-175,522,393.96,88.47,0.81,91,0,capsule,antacid
BATCH_007407,DRUG_381,Manufacturer_15,17-09-2024,23,499,531,66.22,532.5,3.83,57,0,tablet,painkiller
BATCH_007408,DRUG_438,Manufacturer_38,11-12-2022,36,248,526,400.92,478.85,2.38,44,0,ointment,supplement
BATCH_007409,DRUG_220,Manufacturer_21,05-05-2023,36,393,529,312.76,522.73,1.55,23,0,capsule,antifungal
BATCH_007410,DRUG_378,Manufacturer_14,13-12-2024,7,99,515,151.79,527.58,2.83,178,0,capsule,antacid
BATCH_007411,DRUG_94,Manufacturer_2,07-01-2024,30,458,512,178.78,569.48,0.69,12,0,injection,antibiotic
BATCH_007412,DRUG_457,Manufacturer_8,22-09-2023,22,107,475,99.62,152.66,1.66,151,0,syrup,antacid
BATCH_007413,DRUG_103,Manufacturer_45,21-03-2023,26,44,485,133.76,545,1.29,4,1,syrup,antibiotic
BATCH_007414,DRUG_223,Manufacturer_6,06-08-2023,6,-427,516,361.46,338.77,4.69,80,0,capsule,antibiotic
BATCH_007415,DRUG_186,Manufacturer_37,06-02-2024,28,427,501,194.18,141.43,2.2,177,0,tablet,antifungal
BATCH_007416,DRUG_469,Manufacturer_37,14-10-2022,14,-479,501,346.87,410.68,3.13,118,0,ointment,antacid
BATCH_007417,DRUG_184,Manufacturer_33,01-02-2024,11,-96,467,261.91,229.85,2.76,176,0,ointment,antacid
BATCH_007418,DRUG_495,Manufacturer_41,20-07-2024,35,805,492,81.2,75.56,3.47,145,0,tablet,antibiotic
BATCH_007419,DRUG_162,Manufacturer_6,19-07-2023,7,-414,506,254.54,93.26,1.76,32,0,capsule,antihistamine
BATCH_007420,DRUG_247,Manufacturer_26,13-07-2022,11,-664,506,380.67,283.04,1.04,158,0,ointment,supplement
BATCH_007421,DRUG_31,Manufacturer_39,01-03-2024,14,25,522,155.86,504.57,0.87,161,1,syrup,painkiller
BATCH_007422,DRUG_52,Manufacturer_41,18-03-2023,8,-507,474,327.56,221.07,1.37,93,0,tablet,antacid
BATCH_007423,DRUG_345,Manufacturer_37,29-11-2022,21,-220,508,107.53,471.37,2.67,95,1,injection,supplement
BATCH_007424,DRUG_76,Manufacturer_14,05-11-2023,30,395,481,76.49,80.66,1.56,30,0,capsule,supplement
BATCH_007425,DRUG_385,Manufacturer_37,30-01-2024,29,450,510,186.51,266.55,2.45,98,0,tablet,antihistamine
BATCH_007426,DRUG_439,Manufacturer_8,11-11-2023,20,96,497,200.71,120.09,0.63,78,0,ointment,supplement
BATCH_007427,DRUG_278,Manufacturer_39,05-09-2023,34,455,502,382.89,524.95,3.32,26,0,capsule,antacid
BATCH_007428,DRUG_40,Manufacturer_13,04-04-2024,17,150,501,235.44,582.37,4.45,26,0,syrup,antifungal
BATCH_007429,DRUG_101,Manufacturer_13,19-10-2022,28,-48,479,49.81,229.09,0.71,118,1,capsule,antifungal
BATCH_007430,DRUG_111,Manufacturer_40,09-03-2023,13,-364,493,320.66,593.87,1.48,128,0,capsule,supplement
BATCH_007431,DRUG_385,Manufacturer_43,05-12-2022,31,90,443,239.93,463.77,1.93,75,0,syrup,antacid
BATCH_007432,DRUG_321,Manufacturer_28,11-12-2024,11,218,531,172.51,50.68,1.79,150,0,syrup,antacid
BATCH_007433,DRUG_249,Manufacturer_18,29-08-2022,8,-708,524,403.09,316.9,0.68,97,0,capsule,antibiotic
BATCH_007434,DRUG_191,Manufacturer_19,21-04-2023,28,136,489,85.65,508.76,0.98,51,0,syrup,antihistamine
BATCH_007435,DRUG_490,Manufacturer_38,22-05-2024,9,-46,500,457.47,343.63,4.61,86,0,tablet,painkiller
BATCH_007436,DRUG_182,Manufacturer_32,01-03-2025,32,938,453,173.69,352.48,3.7,178,0,syrup,antibiotic
BATCH_007437,DRUG_426,Manufacturer_22,15-06-2024,15,161,476,235.86,296.23,4.81,122,0,syrup,painkiller
BATCH_007438,DRUG_405,Manufacturer_2,14-12-2022,19,-266,478,465.32,267.27,2.48,76,0,capsule,antacid
BATCH_007439,DRUG_335,Manufacturer_13,02-01-2024,26,331,512,383.01,65.07,4.46,27,0,tablet,antifungal
BATCH_007440,DRUG_209,Manufacturer_23,20-09-2024,29,684,513,46.41,391.95,4.17,23,0,injection,antibiotic
BATCH_007441,DRUG_22,Manufacturer_25,20-02-2023,20,-168,519,293.37,471.7,4.44,21,0,injection,supplement
BATCH_007442,DRUG_166,Manufacturer_28,27-01-2023,12,-435,495,162.08,484.6,0.68,167,1,ointment,supplement
BATCH_007443,DRUG_99,Manufacturer_11,22-01-2024,12,-75,495,259.16,393.55,3.44,135,0,syrup,painkiller
BATCH_007444,DRUG_493,Manufacturer_33,23-09-2024,13,200,513,374.05,237.7,3.05,95,0,syrup,antacid
BATCH_007445,DRUG_208,Manufacturer_24,08-07-2023,15,-182,487,253.12,62.44,2.95,11,0,tablet,antifungal
BATCH_007446,DRUG_8,Manufacturer_2,10-02-2023,24,-56,491,44.8,542.68,2.77,176,1,injection,painkiller
BATCH_007447,DRUG_190,Manufacturer_30,16-10-2022,24,-173,490,269.69,285.98,4.08,103,0,ointment,antifungal
BATCH_007448,DRUG_175,Manufacturer_17,08-08-2023,7,-394,517,21.82,380.65,4.86,148,1,tablet,antihistamine
BATCH_007449,DRUG_273,Manufacturer_40,21-10-2023,20,75,496,180.72,157.01,4.23,127,0,syrup,antifungal
BATCH_007450,DRUG_17,Manufacturer_34,10-09-2024,6,-26,495,244.23,128.08,4.42,66,0,injection,supplement
BATCH_007451,DRUG_90,Manufacturer_38,23-11-2024,15,322,510,325.89,97.75,2.68,166,0,ointment,antibiotic
BATCH_007452,DRUG_141,Manufacturer_22,03-07-2023,11,-309,470,258.04,489.32,3.61,108,0,capsule,antibiotic
BATCH_007453,DRUG_145,Manufacturer_5,19-09-2023,27,256,533,84.45,405.55,2.37,61,0,injection,antibiotic
BATCH_007454,DRUG_166,Manufacturer_48,18-12-2022,18,-293,500,466.79,391.64,2.12,81,0,ointment,antifungal
BATCH_007455,DRUG_337,Manufacturer_40,24-03-2023,15,-288,534,328.65,555.67,4.53,57,0,tablet,supplement
BATCH_007456,DRUG_496,Manufacturer_16,01-08-2024,17,269,505,165.31,137.29,4.57,163,0,capsule,antifungal
BATCH_007457,DRUG_78,Manufacturer_13,03-02-2025,29,820,473,483.31,143.65,3.57,172,0,ointment,antacid
BATCH_007458,DRUG_429,Manufacturer_26,09-01-2025,35,978,517,442.46,154.21,4.27,127,0,ointment,supplement
BATCH_007459,DRUG_262,Manufacturer_31,25-08-2024,11,110,467,80.31,282.85,2.12,78,0,syrup,supplement
BATCH_007460,DRUG_163,Manufacturer_39,10-09-2022,11,-605,525,331.16,530.82,2.45,14,0,injection,antifungal
BATCH_007461,DRUG_366,Manufacturer_48,02-02-2023,6,-612,528,284.43,534.81,4.19,61,0,syrup,antifungal
BATCH_007462,DRUG_14,Manufacturer_23,17-07-2023,17,-112,487,104.48,374.82,2.29,165,1,capsule,antibiotic
BATCH_007463,DRUG_239,Manufacturer_48,14-04-2022,28,-236,509,124.4,411.98,0.68,63,1,ointment,supplement
BATCH_007464,DRUG_72,Manufacturer_12,19-05-2023,28,164,519,286.25,543.77,2.09,107,0,syrup,antibiotic
BATCH_007465,DRUG_445,Manufacturer_14,29-09-2022,15,-464,519,167.43,393.32,2.29,124,1,injection,antacid
BATCH_007466,DRUG_143,Manufacturer_18,23-08-2022,30,-44,500,419.07,176.39,1.2,115,0,capsule,antihistamine
BATCH_007467,DRUG_310,Manufacturer_27,29-03-2023,19,-161,463,57.89,437.7,2.05,87,1,tablet,antibiotic
BATCH_007468,DRUG_283,Manufacturer_28,24-04-2024,20,261,474,457.88,473.44,4.7,136,0,syrup,antifungal
BATCH_007469,DRUG_269,Manufacturer_18,13-03-2024,33,615,530,421.87,399.44,4.36,152,0,capsule,painkiller
BATCH_007470,DRUG_241,Manufacturer_16,04-06-2024,28,546,477,371.93,200.46,2.51,77,0,tablet,antihistamine
BATCH_007471,DRUG_415,Manufacturer_16,26-07-2023,29,262,500,138.66,269.95,3.69,147,0,syrup,antacid
BATCH_007472,DRUG_245,Manufacturer_13,21-03-2024,9,-108,520,360.33,308.83,1.18,27,0,capsule,antifungal
BATCH_007473,DRUG_163,Manufacturer_29,11-09-2022,30,-25,471,225,129.91,3.89,48,0,capsule,antihistamine
BATCH_007474,DRUG_60,Manufacturer_9,03-02-2023,36,302,474,320.54,298.72,2.64,33,0,syrup,antifungal
BATCH_007475,DRUG_6,Manufacturer_26,22-11-2024,35,930,505,163.15,138.66,3.75,19,0,capsule,antibiotic
BATCH_007476,DRUG_197,Manufacturer_28,03-06-2023,6,-491,512,419.57,324.7,3.4,106,0,ointment,antifungal
BATCH_007477,DRUG_470,Manufacturer_41,29-05-2022,13,-648,462,29.88,77.95,1.55,101,1,syrup,antacid
BATCH_007478,DRUG_58,Manufacturer_13,12-10-2023,8,-299,505,348.82,571.69,4.26,21,0,capsule,painkiller
BATCH_007479,DRUG_305,Manufacturer_36,14-03-2025,19,555,503,416.03,185.49,3.07,171,0,tablet,antibiotic
BATCH_007480,DRUG_407,Manufacturer_9,05-01-2025,22,578,490,326.75,306.86,4.03,46,0,tablet,antibiotic
BATCH_007481,DRUG_217,Manufacturer_47,29-11-2023,7,-281,475,104.08,68.01,0.92,24,1,ointment,antacid
BATCH_007482,DRUG_418,Manufacturer_14,22-07-2023,20,-16,550,149.64,156,3.27,149,1,syrup,antacid
BATCH_007483,DRUG_26,Manufacturer_12,28-08-2023,11,-253,516,262.3,431.28,1.81,101,0,capsule,antihistamine
BATCH_007484,DRUG_303,Manufacturer_32,12-05-2023,10,-391,487,171.43,111.49,4.37,60,1,capsule,painkiller
BATCH_007485,DRUG_5,Manufacturer_38,30-04-2022,19,-494,523,12.41,395.48,4.77,179,1,tablet,antifungal
BATCH_007486,DRUG_474,Manufacturer_3,07-04-2023,24,0,489,29.93,51.14,0.75,118,1,ointment,antihistamine
BATCH_007487,DRUG_20,Manufacturer_16,18-12-2022,14,-414,491,386.21,305.76,3.76,147,0,tablet,antifungal
